MACAddress,Username,Campus,Role,Device Name,Group,Folder,Device Location,ConnectDate,ConnectHour,ConnectMinute,ConnectDN,DisconnectDate,DisconnectHour,DisconnectMinute,DisconnectDN,Duration,Total Traffic (MB),Total Traffic In (MB),Total Traffic Out (MB),Avg Usage (Kbps),Avg Signal (dBm),Avg Signal Quality,Vendor,Connection Mode,SSID,AOS Device Type,Device Type,Manufacturer,Model,OS,OS Detail
deaabe69a5214a0adb5585f97a3d8e78c3a4eac1a7ad13a3155d24b6b23cddee,043c46e7ba3523db57d03870c2fe6bad7ff54ad4e3c1bd28fe912b2f620afb71,CMC,CLAREMONT-ROLE,CUC-HON-4-NORTH,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,5,49,PM,12/9/2015,5,59,PM,10 mins,0,0,0,0,0,0,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),Claremont,Android,Samsung SM-G920I,Samsung,SM-G920I,Android,Linux; Android 5.1.1; SM-G920I Build/LRX22C
deaabe69a5214a0adb5585f97a3d8e78c3a4eac1a7ad13a3155d24b6b23cddee,043c46e7ba3523db57d03870c2fe6bad7ff54ad4e3c1bd28fe912b2f620afb71,CMC,CLAREMONT-ROLE,CUC-HON-4-SOUTH,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,5,19,PM,12/9/2015,5,39,PM,20 mins,0,0,0,0,-75.02,17,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),Claremont,Android,Samsung SM-G920I,Samsung,SM-G920I,Android,Linux; Android 5.1.1; SM-G920I Build/LRX22C
deaabe69a5214a0adb5585f97a3d8e78c3a4eac1a7ad13a3155d24b6b23cddee,043c46e7ba3523db57d03870c2fe6bad7ff54ad4e3c1bd28fe912b2f620afb71,CMC,CLAREMONT-ROLE,CUC-HON-4-NORTH,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,5,39,PM,12/9/2015,5,49,PM,10 mins,0,0,0,0,-75,18,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),Claremont,Android,Samsung SM-G920I,Samsung,SM-G920I,Android,Linux; Android 5.1.1; SM-G920I Build/LRX22C
deaabe69a5214a0adb5585f97a3d8e78c3a4eac1a7ad13a3155d24b6b23cddee,043c46e7ba3523db57d03870c2fe6bad7ff54ad4e3c1bd28fe912b2f620afb71,CMC,CLAREMONT-ROLE,CUC-HON-4-NORTH,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,5,59,PM,12/9/2015,6,20,PM,20 mins,0.1,0.04,0.06,0.88,-81,12,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),Claremont,Android,Samsung SM-G920I,Samsung,SM-G920I,Android,Linux; Android 5.1.1; SM-G920I Build/LRX22C
deaabe69a5214a0adb5585f97a3d8e78c3a4eac1a7ad13a3155d24b6b23cddee,043c46e7ba3523db57d03870c2fe6bad7ff54ad4e3c1bd28fe912b2f620afb71,CMC,CLAREMONT-ROLE,CUC-HON-4-NORTH,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,6,20,PM,12/9/2015,6,51,PM,30 mins,15.12,13.96,1.16,100.81,-62.75,28,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),Claremont,Android,Samsung SM-G920I,Samsung,SM-G920I,Android,Linux; Android 5.1.1; SM-G920I Build/LRX22C
deaabe69a5214a0adb5585f97a3d8e78c3a4eac1a7ad13a3155d24b6b23cddee,043c46e7ba3523db57d03870c2fe6bad7ff54ad4e3c1bd28fe912b2f620afb71,CMC,CLAREMONT-ROLE,CUC-HON-4-SOUTH,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,6,51,PM,12/9/2015,7,1,PM,10 mins,0,0,0,0,-79,14,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),Claremont,Android,Samsung SM-G920I,Samsung,SM-G920I,Android,Linux; Android 5.1.1; SM-G920I Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,12,12,PM,12/9/2015,12,20,PM,8 mins,0,0,0,0,-62,35,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,9,54,AM,12/9/2015,10,20,AM,26 mins,0.42,0.33,0.09,3.75,-69.97,27,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-2-S-ADMIN_CONF_ROOM,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,11,21,AM,12/9/2015,11,29,AM,7 mins,0,0,0,0,-75,20,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,-,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,11,29,AM,12/9/2015,11,31,AM,2 mins,0,0,0,0,0,0,"Samsung Electro Mechanics co., LTD.",802.11n (2.4 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,11,31,AM,12/9/2015,11,41,AM,10 mins,0,0,0,0,-97,0,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-3-NW-SITTING_AREA,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,11,41,AM,12/9/2015,12,2,PM,20 mins,0.02,0.01,0.01,0.31,-66.99,29,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,12,26,PM,12/9/2015,12,42,PM,16 mins,0,0,0,0,-63.15,33,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-3-NW-SITTING_AREA,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,12,52,PM,12/9/2015,1,33,PM,40 mins,0.44,0.35,0.09,1.96,-60.24,35,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-3-E-OUTSIDE_DC,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,1,33,PM,12/9/2015,1,43,PM,10 mins,0,0,0,0,0,0,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-2-S-ADMIN_CONF_ROOM,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,12,42,PM,12/9/2015,12,52,PM,10 mins,0,0,0,0,-54,41,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-3-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,2,45,PM,12/9/2015,2,56,PM,10 mins,0,0,0,0,-82.94,14,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,1,43,PM,12/9/2015,2,14,PM,30 mins,0,0,0,0,-73.74,23,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-3-N-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 3 North,12/9/2015,2,14,PM,12/9/2015,2,45,PM,31 mins,7.64,6.85,0.79,40.76,-81.9,15,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,2,56,PM,12/9/2015,3,16,PM,20 mins,0.31,0.23,0.08,4.09,-68.99,28,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-MUDD-3-IRIS-N,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,3,26,PM,12/9/2015,3,36,PM,10 mins,0,0,0,0,-84,9,"Samsung Electro Mechanics co., LTD.",802.11n (5 GHz),CUC-GUEST,Android,Samsung SM-N910T,Samsung,SM-N910T,Android,Linux; Android 5.0.1; SM-N910T Build/LRX22C
